track_name,artist_name,genre_A Capella,genre_Alternative,genre_Anime,genre_Blues,genre_Children's Music,genre_Children’s Music,genre_Classical,genre_Comedy,genre_Country,genre_Dance,genre_Electronic,genre_Folk,genre_Hip-Hop,genre_Indie,genre_Jazz,genre_Movie,genre_Opera,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Reggaeton,genre_Rock,genre_Ska,genre_Soul,genre_Soundtrack,genre_World,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence,Cluster
Cuando Te Besé,Combinacion De La Habana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32284371224233177,-0.1368797375172606,1.0324754855607794,0.08505994942036038,1.0136164826309448,-0.48981852046524155,-0.43379405862584147,0.43727942520290713,1.3688762743955096,-0.4331927611219317,-0.40854558986470085,0.16950822561184292,10
She Loved Me,Jason Aldean,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22691166471650087,-0.4131171651254095,-0.13665624830225848,-0.26358235156866283,0.6795935895899617,-0.4898142267445423,-0.7258169040023962,1.056132702435428,-0.7305262124157975,-0.45421499049428493,-0.9972731889411769,-0.14964284738112948,8
In My Own Little Corner (from Cinderella),Julie Andrews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.666715966283567,1.4077948576793273,-1.1710953860981264,-0.09967859872343979,-1.457393782933602,-0.48981852046524155,-0.5296219353469906,-1.0558374796716763,-0.7305262124157975,-0.389531207810121,-0.46327256309532666,-1.2378326504776505,7
"Rigoletto / Act 2: ""Piangi, fanciulla""",Giuseppe Verdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.151055484072415,1.7432260197749367,-1.9307616279169668,-0.319410858744834,-1.7155023821016344,-0.4837082256239848,-0.70261647069096,-1.5789952339700737,-0.7305262124157975,-0.41324859479431447,-0.9087585397479405,-1.5096878415692547,7
Scentist,VIXX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9275746268970476,-0.6414358552913286,0.359012505224928,-0.42316443985235697,0.9946379091627072,-0.48981852046524155,-0.3530968992817159,0.9504341631667268,1.3688762743955096,-0.31568388924570057,1.0439361124360118,1.2538528350578457,10
Can't Let Go,"Earth, Wind & Fire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.15791709915468197,-0.6329796075074056,0.5098682128201588,-0.22221544564896972,0.8466050361104536,-0.48882105611818233,-0.7212776887892891,0.018319757723024382,-0.7305262124157975,-0.46122240028506933,0.32769563664240525,1.9652136604036283,6
No. 22,Moderat,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007009513932967822,-0.9286664050185772,0.3212985783261203,0.8897639802662928,-0.15166792831884884,2.238345554604002,0.2622189407172423,-0.6270415127961261,1.3688762743955096,-0.37174316757197595,0.6595203891755868,-1.5977427761661112,9
The Great Nations of Europe,Randy Newman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1614958055465163,1.5628260670512475,-0.023514467605835344,-0.26055550479405115,-0.971542302146717,-0.46369288144127335,-0.5997275925271999,0.24205388973973854,-0.7305262124157975,-0.454754022016653,-0.449841638263446,-0.2688438505471796,4
Year Pin,Tommy Johnagin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0515447301547498,1.6220198015387084,-0.23902262131330798,-1.024767052121845,1.1236922087467236,-0.48981852046524155,2.8041794600571994,-0.15289853853715832,-0.7305262124157975,4.426715444548252,-1.1614541086330556,-0.380354466412194,2
If I Said You Have a Beautiful Body (Would You Hold It Against Me),The Bellamy Brothers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15791709915468197,-0.7570045750049418,1.010924670190032,-0.35416074129891767,0.7744864569311503,-0.48981852046524155,0.42361325940549344,0.47812507523576464,-0.7305262124157975,-0.50488395359688,-0.12675507778956013,1.1461874128433494,6
Me Dieron Ganas,Maximus Wel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.22691166471650087,-0.23553596166302818,1.4150024583915433,0.08521129175909097,0.8352178920295105,-0.48981852046524155,-0.7676785554121613,0.8317317026630752,1.3688762743955096,-0.22243143587603087,0.3340712804782614,0.3386967462346233,10
In The Dark,DEV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5977214007217481,-1.0287883787802248,0.9785984471339112,-0.07479119190996589,0.9566807622262318,-0.4867997045274531,0.579964005634737,0.8900826312814433,-0.7305262124157975,-0.2871152185601948,0.23584752899691877,-0.049667812467668326,0
"Concerto a 5 In D Minor, Op.9, No.2 For Oboe, Strings And Continuo: 2. Adagio",Tomaso Albinoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.5463245694176992,1.7178572764231677,-2.463605537958692,0.0476615759384915,-1.857841683113417,2.631386141690249,-0.6703376069533098,-2.197848511202594,-0.7305262124157975,-0.3836018610640726,-1.1425860865198354,-1.3378076853911118,1
Fantasy,Aldo Nova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48777032532998155,-1.0387470199204245,-0.2120841020998739,0.5731726234573244,1.1654450703768466,-0.4886658216005937,-0.38840190649477074,0.4604530797113448,-0.7305262124157975,-0.2698662098444178,0.4401917684872643,-0.32267656165442804,8
Finding Out I Was Poor,Felipe Esparza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0515447301547498,1.2527636483074067,0.05191338619177948,-1.3555677729560738,-0.5578094005391355,-0.48981852046524155,2.2241686272712964,-1.997454750633227,-0.7305262124157975,4.313518824850965,-0.035910244047178165,-1.1647739711178133,2
Cocoon,Migos,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.202452315376464,-0.5004983922259465,0.13811664767476853,0.5269879864213745,0.9604764769198798,-0.48981852046524155,-0.6410848866910642,0.9794429105370012,-0.7305262124157975,0.7235688858798667,0.07658588779768045,-0.34959291720805225,0
Lights Turned On,Childish Gambino,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8176235515052811,-0.9376864026547618,0.7792534049544997,-0.014439230387291686,1.302090799348158,-0.48981852046524155,0.6808354548148939,0.46695504032882,1.3688762743955096,0.4917853312616125,0.23736862168872244,0.21565054941805586,15
Leaving Myself Notes,Felipe Esparza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3813979563300494,1.4923573355185566,-0.3036750674255498,-1.5922587828230006,-1.8267168226255073,-0.48981852046524155,2.2846914967793905,-3.5260823634955605,-0.7305262124157975,1.7261675174844076,-0.9274000161411045,0.4578977494006734,7
Cumin' Hard,Eddie Murphy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9965691924588665,1.6558447926743995,0.4236649513371698,0.9824695706464831,0.8466050361104536,-0.4898112211400528,3.1168809525156864,-0.02102543985964646,-0.7305262124157975,4.4536670206666535,-1.1591239240839102,-0.6572084092494717,2
Mystery,Lukas Nelson and Promise of the Real,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39183827780415065,0.40713886991511433,-0.6431004095148188,-0.17886427351036452,-0.022613628734832886,-0.4896715431028438,-0.49431692813393574,0.3692589141277809,-0.7305262124157975,-0.4741591568219022,-0.9457178557913324,-0.2611534632461441,4
"St. Matthew Passion, BWV 244, Pt. 2: No. 48, Er hat uns allen wohlgetan",Johann Sebastian Bach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2610065594641817,1.650207294151785,-1.06334130924439,-1.3892330354159215,-2.0407951313472283,-0.4851945135583445,-0.5447526527240143,-2.4679299522361835,-0.7305262124157975,-0.4003118382574817,-1.2150483532634027,-1.5143020739498763,7
Translation,Sevyn Streeter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37781924993821503,-0.8198626835321023,0.8654566664374881,-0.014086098263586989,-0.14028078423790624,-0.48903574215314544,-0.4993605005929436,0.4992981264772869,-0.7305262124157975,0.14680515694607169,-0.24957522173410573,0.03877164149423981,0
"Jamming - 12"" Single Version",Bob Marley & The Wailers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10294156145879871,-0.9599545218190922,1.9591605465029105,0.8310179291157043,0.07987066799365114,-0.48960878872339303,0.2723060856352577,0.3545878235037342,1.3688762743955096,-0.20302630107078173,0.17775473363974895,1.1231162509402428,10
I'm Gonna Plant a Garden!,Kimbo Children's Music,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2610065594641817,1.1484699256390238,1.9699359541882848,-0.9426049780065521,-0.2655393691282751,-0.4891017993946725,-0.6632766055106988,-0.3392880762381169,-0.7305262124157975,-0.14265477056556206,-0.18555987398119125,1.0346767969783353,11
Montrabech,Flughand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21289263685056523,1.5205448281316325,0.7900288126398727,-0.827357787063212,-0.6830679854295042,1.6273160704783236,0.8674476357981846,-1.1188564825795138,-0.7305262124157975,-0.18847244996684479,-1.2511662137751582,0.05030722244579283,5
The Chosen,Don Omar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8866181170671,-0.4187546636480248,-0.023514467605835344,-0.03006112290737091,0.9149279005961093,-0.48981852046524155,-0.6007363070190014,0.7435384419798846,-0.7305262124157975,0.46483375514321085,0.7046353511409879,0.13490148275718322,3
Who Shot Cupid?,Juice WRLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.64225661694353,-0.8221176829411484,1.1186787470437685,-0.1755263341505844,1.3172736581227478,-0.48981852046524155,-0.6027537360026045,1.130821891066939,-0.7305262124157975,-0.46391755789690947,0.2696352049595288,0.7155257239853619,0
ラストエフェクト,Last Note.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2714468809382828,-0.9971620120683531,-0.35216440200973115,-0.0906569137535555,1.427349384238527,-0.4898009162103746,-0.754565267018741,0.8599068653388016,1.3688762743955096,-0.256929453307585,-0.7336710618190887,0.6962997557327736,10
Choosing Life,Philip Glass,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.3368627401082674,1.7150385271618604,-2.4824625014080963,0.05614515481511149,-2.0472478463264294,2.74368345228632,-0.5750140874780614,-3.400877942374434,-0.7305262124157975,-0.44451242309166034,-0.9725797054550933,-1.6054331634671466,1
If I Were A Carpenter,Ramblin' Jack Elliott,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3368627401082674,0.6551888049101867,-0.3898783289085385,0.584943694247481,-1.0322737372450776,0.619943137190044,-0.5497962251830221,-0.44948797285737735,-0.7305262124157975,-0.49194719706004725,-0.30957747387460305,-1.1647739711178133,4
Heart Attack,Enrique Iglesias,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327947876340983,-0.8367751790999483,-0.6862020402563132,-0.5463066561328093,1.2299722201688548,-0.48981852046524155,0.9784062298963572,0.9187579447738984,-0.7305262124157975,-0.0634171367774612,1.1774362688974744,-0.1573332346821652,3
New Nail Bed,Big D and the Kids Table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3264224186341662,-1.0350178146477147,-0.3683275135377916,-0.1486714769336129,1.5412208250479527,-0.48981852046524155,0.8018811938310825,1.3388846308261484,-0.7305262124157975,-0.14373283361029807,-0.47728603406449377,0.288709228777893,6
Tengo - Radio Edit,Alkilados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.666715966283567,-0.559692126713407,-0.24979802899868161,-0.23320458102235161,0.379732128791806,-0.48981852046524155,-0.48422978321592,0.6771851002938548,1.3688762743955096,-0.38899217628775296,0.7208819156364195,0.9962248604731577,10
"Six Piano Pieces, Op. 118: Intermezzo in A Major, Op. 118, No. 2",Johannes Brahms,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1719361270206176,1.765776013865398,-1.0202396785028958,0.6333732426412682,-2.099628709098765,2.3143113823601675,-0.5598833701010377,-3.5437543590199807,-0.7305262124157975,-0.4278024458982514,-0.22303700881328142,-1.4404743558599356,1
Awake,Godsmack,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.1474767776805808,-1.038827636149298,-0.7993438209527363,0.5822531637811595,0.7099593071391421,-0.4814622794120634,0.46900541153656417,0.9119225502786039,-0.7305262124157975,-0.35018190667725463,-0.18976715163937055,0.2963996160789285,0
As It Is,Pat Metheny Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.22691166471650087,0.6100888167292644,-0.018126763763148528,1.8971406263955997,-0.33765794830757817,2.5752374863922136,-0.5346655078059985,-0.6683873136457128,-0.7305262124157975,-0.4865568818363669,0.5914919458102547,-0.2342371076925201,9
Ragged As The Road,Reckless Kelly,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28188720241238413,-0.9264114056095312,0.24587072452850486,-0.18824749851166075,1.1920150732323793,-0.1595323128297399,-0.10091827633132316,0.7238658431885492,-0.7305262124157975,-0.4730810937771661,0.5953755867254973,0.2579476795737511,3
Nekomimi Archive,kusoinakap,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6013001071135824,-0.49486089370333114,-0.16359476751569255,-0.21476603942034206,1.5526079691288952,-0.48981488731695755,-0.030308261905213296,1.1778360678394526,1.3688762743955096,-0.2127288684734063,1.5017526489945212,0.976998892220569,3
Take It Slow feat. Joe Dukie & U-Brown,Boozoo Bajou,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32284371224233177,-0.7978764392939026,1.2641467507963124,0.8328088134573495,-0.15925935770614394,-0.4893924512573918,-0.8559410734447988,0.11318169596260001,1.3688762743955096,0.5618594291694569,1.7746431506388962,1.4230413556806265,10
Spendin' (feat. Gucci Mane),ILoveMakonnen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3673789284641138,-0.9963163872899607,2.039976104143213,-0.6818673520968767,-0.1478722136252013,-0.48980834765004644,-0.48422978321592,0.22788294993242075,1.3688762743955096,-0.23429012936812763,0.7230179181398029,1.4076605810785556,10
How Amazing - Live,Jesus Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.007009513932967822,-0.9881420144321685,-0.8424454516942311,3.124249532546301,0.4214849904219294,-0.48981852046524155,1.3869355990759933,0.6711832904931083,-0.7305262124157975,-0.47793237747847844,-1.2189643578529392,-1.2878201679343813,8
Favorite Girl,Justin Bieber,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7626480138093978,-0.8880764156557472,0.14889205536014277,0.18226377042393194,0.4670335667456999,-0.48981852046524155,-0.4791862107569122,0.8625743363613555,-0.7305262124157975,-0.35449415885619895,1.889404739684314,0.7232161112863978,3
Slow Down,Clyde Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8725990892011644,-0.6949920912561738,1.4150024583915433,-0.1188486282959805,-0.16305507239979147,-0.48981852046524155,0.3479596725203756,0.5032993330111178,-0.7305262124157975,-0.2973568174851874,-0.5394890160569613,-1.095560485408494,0
Kirby's 25th Anniversary: Grand Opening (Live),Tokyo Philharmonic Orchestra,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.106520267850633,1.495176084779864,-0.9933011592894616,-0.8788394059547324,-1.0854137429561432,2.2911913478256825,2.3149529315334383,-0.42864835549367447,-0.7305262124157975,-0.4488246752706046,-1.4662875568053018,-0.7764094124155215,5
Wasting Time On The Internet,Aziz Ansari,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4468138155000339,1.2527636483074067,0.1919936861016367,-0.8893492905888009,0.8276264626422158,-0.48981852046524155,2.5166958298937527,0.704026527458304,1.3688762743955096,4.415934814100891,-1.2345960125367905,0.5001948795563685,2
Come Back to Me,Cherry Poppin' Daddies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2714468809382828,-0.12278599121072238,-1.2896248706372362,-0.6129477326205099,0.6302492985725437,-0.48981852046524155,0.817011911208106,0.5781552385815385,-0.7305262124157975,0.3462468202222437,-1.2256960021060261,0.0887591589509703,8
Like I'm Gonna Lose You,Jasmine Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5323055415517635,1.6614822911970148,-0.8424454516942311,-0.02340206000322519,-1.5067380739510199,-0.4898047805590039,-0.28753045731461374,-0.2650990384233346,-0.7305262124157975,-0.454754022016653,1.7633482283104005,-1.1609287774672956,4
"Suite No. 6 in D Major, BWV 1012: II. Allemande",Johann Sebastian Bach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2610065594641817,1.7291322734683983,-1.3704404282775384,1.9420977089062905,-2.0032175558801177,-0.057143588462734395,-0.6335195280025524,-1.8564122203156859,-0.7305262124157975,-0.42133406762983494,0.5378006101570267,-0.8840748346300182,7
"Micro Mixx, Vol. 9",DJ Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11696058932473434,-1.0162167570747926,1.608959796728268,3.058331536121424,1.0136164826309448,-0.4898023364410674,-0.41361976878981005,0.8680759953453729,-0.7305262124157975,0.19531799395919452,-0.37757355356564126,0.9539277303174621,6
El Calor del Corazón,Guaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3264224186341662,0.12244519452304255,1.4042270507061692,0.02486773814412402,1.3590265197528713,-0.48981852046524155,-0.8130707075432321,1.342218969604341,-0.7305262124157975,-0.17068440972869972,-0.0856208477622828,1.403815387428038,6
Trouble Walking,Voodoo Glow Skulls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1614958055465163,-1.0373150952956802,-0.659263521042879,-0.9346426894077818,1.4956722487241823,-0.1165951058371247,-0.6093103801993147,0.6201679071867636,-0.7305262124157975,-0.10653965856690387,-0.22679119503134967,0.4117554255944609,6
Sweetie Little Jean,Cage The Elephant,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8176235515052811,-0.9571357725577846,-0.16359476751569255,-0.08600734079144366,-0.1478722136252013,-0.4895407497646201,0.13612962924204586,0.5834901806266465,1.3688762743955096,-0.5108133003429284,0.5828832084481349,-0.3380573362564988,15
Aqualung,Morcheeba,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8866181170671,-0.6329796075074056,0.9031705933362958,-0.263918667876953,0.18615067941578187,0.09148520497324138,2.0274693013699907,0.18320281030464167,1.3688762743955096,-0.4957204177166235,-0.8110526070552966,1.5576231334487476,10
Honestly,Hippo Campus,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5427458630258648,-1.037946495130213,0.547582139718966,-0.6482104975447361,0.9756593356944695,1.1153724486432965,-0.09083113141330758,0.7543750430090101,1.3688762743955096,-0.3792896088851284,0.13995396206472174,-0.06889378072025684,15
Terrorists In The City,Eek-A-Mouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.8316425793712168,-0.82634580683311,1.1563926739425763,1.1573540509573808,-1.2941780511067578,1.455567242507863,-0.4690990658388965,-0.144229257713858,1.3688762743955096,0.8852783425902763,-1.3976765673026834,0.11952070815511225,9
Ride Through the Country (feat. John Michael Montgomery),Colt Ford,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28188720241238413,-0.11151099416549196,-0.4760815903915276,0.2924662167429192,0.4746249961329945,-0.48981852046524155,-0.6007363070190014,0.5123020477122374,-0.7305262124157975,0.8960589730376369,1.7482020287409548,0.7462872731895043,3
Gold Soundz (Remastered),Pavement,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327947876340983,-0.8672176711220707,-0.551509444189143,-0.6289311651720011,0.4518507079711093,-0.48981852046524155,-0.37831476157675503,0.441780782553467,-0.7305262124157975,-0.48493978726926285,0.2795061256191038,0.17719861291287842,8
Once a Day,Connie Smith,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007009513932967822,0.23237641571404052,-0.2821242520548025,-0.798770900858546,-0.8273051437881107,-0.48981852046524155,-0.7903746314776967,-0.06453856091505823,-0.7305262124157975,-0.48008850356795046,0.6174799762680868,1.1384970255423135,4
Watching,Ben Salisbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0515447301547498,1.6981260315940145,-1.898435404860846,0.6849053089790321,-2.0711608488964086,2.5719346243158587,-0.6768942511500199,-4.716107873432451,-0.7305262124157975,-0.39869474369037755,0.6078679650028608,-1.6419625031470653,1
Darts In The Dark,MAGIC!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21289263685056523,-0.8821570422070012,-0.07200380219001669,-0.2990973537241067,0.660615016121724,-0.4883124153584236,-0.6118321664288187,0.9519346156169135,1.3688762743955096,-0.22243143587603087,-0.03209133048052316,0.304090003379964,15
Real Love,Mary J. Blige,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.2574278530723473,-0.7034483390400967,1.1563926739425763,0.293021138651598,0.7972607450930351,-0.4885931586349138,-0.8292101394120571,0.6831869100946011,-0.7305262124157975,-0.22135337283129483,-0.7329266973103344,1.4268865493311442,0
The Coma Machine,Between The Buried And Me,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2678681745464485,-1.0386821886874145,-1.5159084320300822,1.8564463530924868,1.5184465368860673,-0.48720925942492105,0.3479596725203756,0.8460693594093027,-0.7305262124157975,0.0982923199329487,0.8874577472260308,-0.7917901870175925,8
Tannhäuser: Overture,Richard Wagner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9275746268970476,1.3035011350109444,-2.5325681471450836,5.2020116851630815,-1.4763723564018396,2.5686317622395034,-0.09083113141330758,-1.0520029900767554,-0.7305262124157975,-0.4590662741955973,-1.4213020495370756,-1.5169937095052386,16
No Es Lo Mismo,Ñejo & Dalmata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9415936547629833,-0.5286858848390228,1.1510049700998894,0.3563663153180549,0.5315607165377076,-0.48981852046524155,-0.9083942270184804,0.6860210980560647,-0.7305262124157975,0.7343495163272273,-0.7653874626269029,1.4768740667878755,6
Axilla I - Live,Phish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9965691924588665,-1.0198811311144926,-1.214197016839621,-0.24395829497993038,1.51465082219242,1.046012345039841,2.0325128738289986,0.5881582549161158,-0.7305262124157975,-0.31137163706675625,1.3321022683470087,0.7039901430338091,14
Somewhere Between I Love You And I’m Leavin’,Cody Jinks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6526969384176313,-1.0217978806121817,-0.6161618903013848,-0.1621241292652204,-0.08714077852684107,-0.4564596134940559,-0.6410848866910642,0.5078006903616777,-0.7305262124157975,-0.502727827507408,0.37099823284735944,-0.9994306441455505,8
Suzanne - Remastered,Nina Simone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2678681745464485,1.3993386098954044,0.7523148857410655,0.20805082336208208,-0.9146065817420039,-0.48981852046524155,-0.348053326822708,-0.4774964185941945,-0.7305262124157975,-0.4175608469732587,0.013606177622164343,0.5232660414594751,4
Invincible,Adelitas Way,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8725990892011644,-1.0382791075430475,-0.8047315247954231,-0.3782662126956169,1.48428510464324,-0.48981089085384516,-0.5397090802650063,0.7795493007843631,-0.7305262124157975,-0.19709695432473334,1.6944459657391382,0.13105628910666547,3
None But Jesus - Live,Hillsong Worship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0515447301547498,1.0977324389354866,-0.7831807094246761,0.6227288314838837,-1.055048025406963,-0.48813406080630045,-0.6178844533796282,-0.15873363139899516,-0.7305262124157975,-0.4973375122837276,0.7186811857844483,-1.3608788472942184,4
ShojoFuzei -Vocaloid Ver.,Mikito P,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4913490317218159,-1.0075913843351914,-0.2928996597401761,0.30901297911079645,1.1350793528276661,-0.48981852046524155,-0.09587470387231531,0.7367030474845901,-0.7305262124157975,-0.4137876263166824,0.33539819112430297,0.04261683514475756,8
Figure 8,Ellie Goulding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15791709915468197,-0.9543170232964769,-0.9609749362333407,0.10356575428402796,0.8162393185612729,-0.48981852046524155,-0.5649269425600456,0.8555722249271513,1.3688762743955096,-0.3480257805877825,0.9816360394206624,-0.8417777044743231,15
